X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
153.128724251205,-26.7193283152021,"9294884054",node,15.625,dentist,dentist,Ocean Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,,,,,114417933,2,2021/11/30 20:44:12+00,5ccd90ae4fde44c3acb6fa6cdaf9b7c8
,,"62344619",way,12.5,hospital,hospital,Royal Women's Hospital,,,,,,,,,,,,,,,,,,,,,,,,143964249,19,2023/11/13 10:33:21+00,6027a07318214ce9af53eb47f5030002
151.083195799742,-33.7710742494129,"5909001393",node,25,clinic,clinic,Epping Surgery Centre,PresMed Australia,,ophthalmology,,,,,,,,,,,,,,,,,44-46,Oxford Street,,,143816983,3,2023/11/09 10:57:27+00,eb218ccc7f6441b7ad4afcc0cc7de91c
,,"234116791",way,25,pharmacy,pharmacy,Health Advice Pharmacy,,,,,,,,,,,,,,,,,,,,"136",Coxs Road,"2113",North Ryde,142210904,4,2023/10/06 01:10:19+00,e165826c09a6428cb7c09b7bc22f050b
,,"267188151",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,142093953,2,2023/10/03 10:40:45+00,c29560a5daf542ad81557bd0740b7fb3
152.959040919541,-27.5961630618589,"7643744757",node,12.5,doctors,doctor,Richlands Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,87372938,2,2020/07/01 03:35:42+00,fb60bb72a8714edbbe1b29b0fa9ee5b9
,,"827185579",way,12.5,clinic,clinic,New Farm Clinic,,,,,,,,,,,,,,,,,,,,,,,,88373418,2,2020/07/23 01:51:03+00,f0ecb6963053498dab0e634bfe5d4e62
151.078889429348,-33.9689839752895,"9999349433",node,12.5,,alternative,Macquarie Place Chiropractic Centre,,,chiropractic,,,,,,,,,,,,,,,,,,,,,125765907,1,2022/09/04 09:57:20+00,4ebff9cccb8745a8b216313d19de0a03
140.778852758144,-37.827955450891,"3571221324",node,15.625,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,104731144,2,2021/05/15 12:21:38+00,ac4956a1fc814ad883928de1fc14fe50
,,"492320202",way,15.625,clinic,clinic,Somerville Village Clinic,,,,,,,,,,,,yes,,,,,,,,,,,,125387104,3,2022/08/26 05:26:45+00,3f0a973966e74f2dac1debe57b390107
,,"411027921",way,12.5,clinic,clinic,Dr Marie Clinic,,,,,,,,,,,,,,,,,,,,,,,,81156140,2,2020/02/18 07:34:04+00,05043913f7174b82b7f15b4d1373b0e0
130.884740342064,-12.3760315380908,"1936192837",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,111058591,2,2021/09/11 11:39:48+00,50a4d027baf24c30b71997a5c30041f4
153.19784176005,-27.7234001005758,"1346724533",node,21.875,pharmacy,,Mount Warren Park Chemist,,Bing,,,,"Mo-Fr 08:30-18:00; Sa-Su 08:30-16:00; PH off",,,,,yes,yes,,,,,,,,,,,,121421179,3,2022/05/24 12:18:24+00,5e9cf1762aa249f4af94478a59181c48
147.567436688463,-32.6356819297344,"9555616091",node,9.375,doctors,,Tullamore Medical Practice,,,,,,,,,,,,,,,,,,,,,,,,118118697,1,2022/03/05 09:18:24+00,27bbf30d6b814b5da1797a55253f9a2b
144.728869136569,-37.8980229646416,"5739983877",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,60420782,1,2018/07/04 23:18:43+00,dbf088962d384fea9818cf2878ab4bec
145.221671734267,-37.8761852570275,"3519081369",node,12.5,doctors,,All Medical,,survey,,,,,,,,,,,,,,,,,,,,,,31167731,1,2015/05/15 10:17:43+00,1e8a96b516fb454f936eb42869cb1301
144.959585380009,-37.8132311292242,"1282403388",node,15.625,pharmacy,pharmacy,National,,,,,,,,,,,yes,,,,,,,,,,,,,74648944,3,2019/09/19 01:06:40+00,c1415fd020974c51b792d685d22f9f12
115.816998188236,-31.9406548538627,"6548663430",node,25,,physiotherapist,SportsMed Subiaco,,,"sports;physiotherapy",,,"Mo-Fr 07:00-21:00; Sa 08:00-18:00; Su 09:00-17:00",,,,,,,,,,,,,,"175",Cambridge Street,"6008",,144162847,4,2023/11/18 06:08:11+00,a15d3ca01a31430896c6028caffcf77e
,,"544230987",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,117535891,2,2022/02/17 19:55:28+00,a9a780ce81884e92ad4e254bd4ad56d3
144.834348766304,-37.7862204462475,"6574696508",node,25,dentist,dentist,Sunshine Smiles Dental Clinic,,,"dentistry;family_dentistry",,,,,,,,,,,,,,,,,"22",Withers Street,"3020",,71671279,1,2019/06/27 12:34:33+00,cba077733f0243f6bc595ec651382d1e
140.506864945486,-20.7071461618868,"581903199",node,12.5,pharmacy,pharmacy,Cloncurry Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,107224299,2,2021/06/30 18:56:45+00,4f70ab2012e7468bbfa88ee8d24f2e6c
,,"835388284",way,25,dentist,dentist,The Smile Place Mt Eliza,,,general,,,,,,,,,,,,,,,,,"1299",Nepean Highway,"3930",,89141036,1,2020/08/08 23:44:17+00,4e900f7c20f6461680ade45d6e627146
149.590193688298,-32.5914212062076,"8726577473",node,9.375,,physiotherapist,Mudgee Physio,,,,,,,,,,,,,,,,,,,,,,,,104601212,1,2021/05/12 23:49:06+00,8882921485894869b6ac66236a6d549e
,,"268837208",way,12.5,hospital,hospital,Burnside War Memorial Hospital,,,,,,,,,,,,,,,,,,,,,,,,117460413,3,2022/02/16 05:51:17+00,d78158acf50c4fe4872f9faf5c25fc24
,,"1013623802",way,12.5,clinic,clinic,Maroondah Breastscreen,,,,,,,,,,,,,,,,,,,,,,,,115145215,1,2021/12/20 03:43:33+00,13414e4dfefa4860815acd7222be367a
,,"713178331",way,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,73285277,1,2019/08/12 22:21:43+00,38dc6ef8a4534fb78959187d1c2ec9d7
145.003478137987,-37.7422894667916,"6017200134",node,12.5,dentist,dentist,General Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,63920442,1,2018/10/27 06:49:55+00,b0a8d91cbfde41dd842e6cf6cf383b9b
151.226748799719,-33.9200084312276,"6698615115",node,9.375,,alternative,Wholeistic Natural Medicine,,,,,,,,,,,,,,,,,,,,,,,,143816983,2,2023/11/09 10:57:27+00,e5c1ff822a9f417095b98f4ec47adacf
,,"-10697077",way,15.625,hospital,hospital,Calvary Mater Hospital,Little Company of Mary Healthcare,,,,,,,,,,,,yes,,,,,,,,,,,,,,64f0ca760ff14583b0eb7749ef8c1a9c
145.001651386009,-37.7395334132091,"5640849187",node,15.625,,alternative,Shen Chinese Medicine Centre,,,,,,,,,,,,,,,,,,,,,,"3072",Preston,59257197,1,2018/05/25 02:38:51+00,0e75db50fc3c4bdfac8b0b8334bb9b85
138.673083065659,-34.8291575100941,"5279252501",node,28.125,,alternative,Health First Chiropractic,,,chiropractic,,,"Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-12:00",,,,,,,,,,,,,,"429",Montague Road,"5092",Adelaide,54560840,1,2017/12/12 09:14:58+00,1c5ada04e2eb4f2cbb84da2a65bab507
,,"1037938339",way,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,118190712,1,2022/03/07 10:13:17+00,dda339e142b14ba38a10f5df64ad5e76
144.973083848337,-37.761869844062,"5380354298",node,15.625,doctors,,Medical-Dental Surgery,,,,,,,,,,,,,,,,,,,,"55",Albion Street,,,106614801,2,2021/06/19 02:56:53+00,9968391c559f4be5abd2a690dc5ec70f
,,"23242151",way,18.75,hospital,hospital,Ryde Hospital,,,,,,,,,,,,,yes,,,,,,,,Denistone Road,,,116320878,8,2022/01/19 01:18:25+00,0081c0c4f2074b0e92991bd4f239e690
,,"479284277",way,12.5,,alternative,Barham Chiropractic,,,chiropractic,,,,,,,,,,,,,,,,,,,,,80570800,4,2020/02/05 06:53:29+00,e4e40532bb0c4a528c1110d25f6d7298
115.857655363951,-32.0638086484486,"2397085150",node,15.625,pharmacy,pharmacy,Blooms The Chemist,,,,,,Mo-Su 08:00-20:30,,,,,,,,,,,,,,,,,,135333937,7,2023/04/25 09:13:56+00,8c7117f8a9b74804914a9e55c615fcfa
115.856190123457,-32.0561812003797,"2480853870",node,9.375,dentist,,Murdoch Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,18154802,1,2013/10/03 05:13:21+00,99f5c5fd9cc34a15ae053d80870304a3
,,"378648372",way,18.75,,alternative,Bass Coast Hypnotherapy,,,hypnosis,,,,,,,,,,,,,,,,,"34",Korumburra Road,,,143964249,7,2023/11/13 10:33:21+00,d3aa8dcb894544328f75a3962b2d1c52
151.714533654902,-32.9219869550218,"4507476250",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,43751960,1,2016/11/18 02:41:36+00,c0d982fd49b24f239464adc512074c75
144.24224995266,-36.8101994542153,"8979702910",node,15.625,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,109141426,1,2021/08/04 11:14:11+00,4428cbb3160e4b65abd8f8f96c283e98
151.218698233178,-33.8788103713015,"5748633876",node,12.5,clinic,clinic,East Sydney Doctors,,,,,,,,,,,,,,,,,,,,,,,,142784068,2,2023/10/18 21:39:00+00,961662fac10844aa8c1dafe981f48d24
145.004818236666,-37.9056499097963,"6981926645",node,12.5,dentist,,Dentalcare On Bay,,survey,,,,,,,,,,,,,,,,,,,,,,145579994,2,2023/12/27 15:03:52+00,5d65664fae5d44aca6d5d6eb3ba5f197
144.711048539869,-36.9260736497141,"4947998927",node,9.375,pharmacy,,Heathcote Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,77749858,2,2019/11/30 04:49:41+00,13fa5308aaed47ea904b62d76805b9f6
,,"973889433",way,15.625,,rehabilitation,The Glen Centre,,,,,,,,,,,,,,,,,,,,"50",Church Road,,,121494835,2,2022/05/25 22:26:44+00,c16b4ab5663a49938d31f8e6f082e3c5
145.081999555459,-37.8635275774072,"2155563047",node,25,dentist,,Ashburton Family Dental,,goo.gl/sBUQc,,,,,,,,,,,,,,,,,,"301",High Street,"3147",Melbourne,15035678,1,2013/02/15 04:03:50+00,881f1b4fe7564de98cf78effc5ce5c8d
153.168601490829,-27.700065720331,"9721723323",node,15.625,clinic,clinic,My Health Medical Centre,,,,,,"Mo-Fr 08:30-16:30; Sa 08:30-12:00; PH off",,,,,,,,,,,,,,,,,,138601051,2,2023/07/17 03:33:10+00,d689a2c164574eb7b5d5f4ed5f5036e6
152.964907078296,-27.0783753519047,"6341247785",node,21.875,dentist,dentist,The Dental Club,,,,,,"Mo-Th 08:30-20:30; Fr 08:30-17:00; Sa 08:00-12:30",,,,,,,,,,,,,,1-21,Pettigrew Street,,,143992672,3,2023/11/14 02:51:09+00,e1be509904044605949b6f1108a8b856
153.063190927976,-27.484535306146,"9019027659",node,9.375,,laboratory,4cyte Pathology,,,,,,,,,,,,,,,,,,,,,,,,146936633,2,2024/02/01 09:01:29+00,1924802a8a1d43b69f17b0b14c3b840e
,,"1055312672",way,25,dentist,dentist,Bega Dental Surgery,,,dentistry,,,,,,,,,,,,,,,,,"131",Carp Street,"2550",,143816983,3,2023/11/09 10:57:27+00,3c87e47501e44cdcaf1f62e694403563
153.610425521064,-28.6900385578336,"3271337362",node,12.5,clinic,physiotherapist,Byron South Physiotherapy,,,,,,,,,,,,,,,,,,,,,,,,67240722,2,2019/02/15 21:54:19+00,fe8a2600bd6e4793b620585e7a882835
,,"1069588842",way,18.75,,clinic,Claremont Skin Clinic,,,,,,,,,,,,,,,,,,,,"12",Box Hill Road,"7011",,123264201,2,2022/07/06 07:38:29+00,3d1a46a1dd43465193f951c0f57d5f2e
151.227773822658,-33.9244639156786,"6698567691",node,12.5,dentist,dentist,Kingsford Denture Clinic,,,,,,,,,,,,,,,,,,,,,,,,143816983,2,2023/11/09 10:57:27+00,0e860a77cec147079387d6afacaa3a54
150.888822398814,-33.8865230633256,"448610213",node,9.375,pharmacy,,Priceline Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,140436858,4,2023/08/27 05:53:05+00,2b5d2266aaa7404d8abeb2e22a02d7f4
,,"1024086087",way,15.625,hospital,hospital,Batemans Bay District Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,116518450,1,2022/01/23 23:26:46+00,49098535f2a241079b30fc28bed059bc
138.735735025853,-35.0154773269956,"1391886186",node,18.75,pharmacy,pharmacy,Aldgate Pharmacy,,,,,,,,,,,yes,yes,,,,,,,,,,,,73456103,6,2019/08/18 05:49:45+00,11d5d6b0d2d34dcaac68bb846a834c26
146.045767043242,-34.2881577118625,"9988504421",node,12.5,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,142559499,2,2023/10/14 02:39:11+00,b77fdb995eff4f38b2bfc3d90815f721
148.623067320456,-36.4158572290775,"6936075952",node,9.375,,physiotherapist,Snowy Mountains Physiotherapy,,,,,,,,,,,,,,,,,,,,,,,,143816983,3,2023/11/09 10:57:27+00,17751f556a6c48ecbb6353e8f6ce70f5
144.994464993685,-37.751857073988,"2338787456",node,12.5,pharmacy,pharmacy,Khatri Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,85058447,2,2020/05/12 04:54:42+00,f52289c093ec4d248dcb7433287a1dfb
,,"487234235",way,25,clinic,clinic,Australian Laser & Skin Clinic,,,skin,,,,,,,,,,,,,,,,,"179",Warrandyte Road,"3134",,111170245,3,2021/09/14 02:00:51+00,8fb47837108843b698e6bf8b5948e462
150.953549299139,-33.9482923252964,"520760844",node,9.375,doctors,,Doctor K.S Cho GP,,,,,,,,,,,,,,,,,,,,,,,,102765660,8,2021/04/12 03:34:29+00,43113ff21b04467bb2845da1dfd4f62c
153.085125949486,-27.2261306190381,"5066053596",node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,127879868,3,2022/10/21 12:01:06+00,f52066985b2a492c9e27fca420eea615
153.068137172858,-27.3206904729569,"1231769390",node,15.625,pharmacy,,Friendly Care Pharmacy Sandgate,Friendly Care Chemists,,,,,,,,,,,,,,,,,,,,Hancock Street,,,130481602,5,2022/12/25 13:00:17+00,3aa3d5ab28f14d9cbc87a091be539b2b
,,"102658233",way,9.375,clinic,,Fox Valley Medical & Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,41919761,2,2016/09/05 02:20:13+00,237429067aff45f387b054f332835892
151.215479833817,-33.7623201059195,"752353846",node,12.5,pharmacy,pharmacy,Forestville Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,116274500,4,2022/01/17 22:48:37+00,c84d04acc6554f18bbeafabb6051b40a
150.311139285163,-33.7156507586968,"6938593160",node,12.5,clinic,clinic,Katoomba Medical Practice,,,,,,,,,,,,,,,,,,,,,,,,142219263,2,2023/10/06 07:37:54+00,b24afdff3b0b4f7e97899d1b148e1bda
115.78960922997,-32.0353813400166,"9739201838",node,6.25,,physiotherapist,,,,,,,,,,,,,,,,,,,,,,,,,120969619,1,2022/05/14 08:58:57+00,ad3dc0a684584b8b87107214c64753fe
150.951885658997,-33.7459922423565,"9448730927",node,12.5,doctors,doctor,BV Circa Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,116606191,1,2022/01/26 00:54:21+00,660ce37d9bdd4ba1ab1f7988c8b7ff4e
145.163994265968,-37.8804292660614,"620493505",node,15.625,pharmacy,pharmacy,National Pharmacies,,,,,,,,,,,yes,,,,,,,,,,,,,139772777,8,2023/08/12 04:21:34+00,a7377c47c70543ed8f7d2c11ed6575be
151.670389188372,-30.5157142152828,"11270707927",node,9.375,,physiotherapist,Entity Health,,,,,,,,,,,,,,,,,,,,,,,,143505255,3,2023/11/02 02:56:42+00,e7e4ce43af4944a09c0ae38c61f95aae
144.933059338674,-37.8406839575932,"3733057123",node,25,doctors,doctor,Beacon Cove Medical Centre,,,,,,,,,,,,,,,,,,,,"101",Beach Street,"3207",Port Melbourne,117480579,3,2022/02/16 14:59:04+00,97ed13e5cd3f4b32b5f4170a4c64a363
145.369711986108,-37.884033568245,"2160202055",node,12.5,pharmacy,,Kallista Chinese Medicine,,Survey,,,,,,,,,,,,,,,,,,,,,,15070818,1,2013/02/17 22:58:22+00,70c8ccb74461480baec2ff961f3be38c
152.960803382321,-26.6274092636972,"4370413885",node,31.25,doctors,doctor,Nambour Clinic Family Medicine,,,,,,"Mo-Fr 08:00-18:00; Sa 08:00-12:00",,,,,,yes,,,,,,,,"6",Sydney Street,"4560",Nambour,128918130,6,2022/11/15 05:13:31+00,5e42461aa9e0457096b6823f08be455b
115.600663865718,-31.4905802648767,"10069904102",node,15.625,dentist,dentist,Two Rocks Dental Care,,,,,,"Mo-Tu 09:00-17:00; We-Th 09:00-19:00; Fr 09:00-17:00; Sa 09:00-13:00",,,,,,,,,,,,,,,,,,126918642,1,2022/10/03 06:22:55+00,417a0c4b8bd34de9b56c232cfc08c03a
151.241571524929,-23.8708708719344,"5703461263",node,9.375,,optometrist,Gladstone Vision,,,,,,,,,,,,,,,,,,,,,,,,59993427,1,2018/06/19 23:38:19+00,0fbb700e05c44588ba09559c5ef4dc18
150.999451618402,-33.8828064436394,"4547810602",node,9.375,doctors,,Central Eyecare,,,,,,,,,,,,,,,,,,,,,,,,60816545,3,2018/07/18 00:48:13+00,12921c677e794174bf996b422cd54cd4
145.026892984502,-37.6427490021881,"978063981",node,9.375,doctors,,Epping Clinic,,,,,,,,,,,,,,,,,,,,,,,,6299485,1,2010/11/06 01:12:38+00,d6f67518b5c74fd298fff9206d64bd62
151.190281066849,-33.7942594317812,"6065596969",node,12.5,doctors,,Victoria Avenue Medical Practice,,,,,,,,,,,,yes,,,,,,,,,,,,113062090,2,2021/10/28 05:34:14+00,0752a844152741f29164241e6eb4607f
153.499847934,-28.5530192513801,"9180135921",node,12.5,pharmacy,pharmacy,Chemsave Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,112651133,1,2021/10/18 12:25:46+00,f7bb08c244b44dd0b1277799e81c0d2a
,,"85396934",way,28.125,hospital,hospital,Manning Hospital,,,,,,,,,,,,,yes,,,,,,,30-38,York Street,"2430",Taree,140538110,6,2023/08/29 12:00:12+00,811cfc45ecb5481a9660ca341c186ee8
149.027181084495,-35.2313901236034,"671137975",node,12.5,dentist,dentist,Higgins Dental,,,,,,,,,,,,,,,,,,,,,,,,142949566,5,2023/10/22 03:38:37+00,b3bcd96985e24841bb72d46994ef2ce9
144.932540666506,-37.7875627242217,"7345713688",node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,82812425,1,2020/03/30 08:41:30+00,a191c1da82cc4db2863e401849c33372
144.977622648905,-37.7817574180838,"9796120935",node,15.625,dentist,,North Carlton Dental Group,,,,,,,,,,,,,,,,,,,,"751",Nicholson Street,,,143964249,3,2023/11/13 10:33:21+00,29da164d00a0439a90d95307c52bfe6e
151.659438818609,-32.93922157287,"359897187",node,6.25,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,799425,1,2009/03/13 11:42:14+00,ee0eadbe87894a3183bb08082ab5610e
,,"466762495",way,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,106299284,2,2021/06/13 22:29:16+00,db41ad2a17f34020928cc145b5c243bd
,,"42744189",way,18.75,hospital,hospital,Northpark Private Hospital,,vicmap,,,,,,,,,,,private,,,,,,,,,,,143836875,8,2023/11/09 19:39:06+00,c3acab967cd343d8a9870a2ba129961a
,,"909566415",way,15.625,pharmacy,,Priceline Pharmacy,,,,,,,,,,,,,,,,,,,,"24",Thompson Avenue,,,99734697,1,2021/02/22 10:03:28+00,5401ca349ecc46c7b3b93dd0c863bca6
151.196697497547,-33.8696744321184,"4448583531",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,140880584,3,2023/09/06 07:19:27+00,52dd0c2baabf4137bedacf590f73e192
145.220164081343,-37.9777071197223,"3511431294",node,9.375,doctors,,South East Colorectal,,,,,,,,,,,,,,,,,,,,,,,,31023132,2,2015/05/12 02:19:25+00,a5ab49d7851442c19e07614100bc98e5
144.442416757423,-37.6767020802872,"5574677124",node,12.5,dentist,dentist,Main Street Dental,,,,,,,,,,,,,,,,,,,,,,,,78969015,3,2019/12/29 01:04:04+00,980968d79ec640779744b43b2bfde944
,,"97923439",way,12.5,hospital,,Monash Medical Centre Moorabbin,,,,,,,,,,,,,no,,,,,,,,,,,92442300,3,2020/10/14 00:06:32+00,e3b82dcee3b649b7a705f5d403049e10
138.121966142659,-19.9179077516303,"2037935038",node,21.875,clinic,clinic,Camooweal Primary Health Care Clinic,North West Hospital and Health Service,,,government,,,,,,,,,yes,,,,,,,,,,,94232370,2,2020/11/16 23:29:35+00,9d85c02bfd534f608c39101466ba5a99
,,"839551598",way,31.25,clinic,psychotherapist,St. John of God Medical Centre (Psychiatric),Catholic Church,,psychiatry,religious,,,,,,,,,,,,,,,,"3",Grantham Street,"2134",,89772778,1,2020/08/22 07:38:43+00,1c83701fe3ee4ae2aec1c6b742d1c5cd
,,"678070153",way,15.625,pharmacy,pharmacy,Williams Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,81246230,2,2020/02/20 02:35:11+00,29b6fe428f4140d5ac4d94d58318e5ac
150.571296460586,-29.8679602351194,"2179215307",node,9.375,pharmacy,,Bingara Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,15204275,1,2013/03/01 02:25:55+00,41f06ad06fa3438eb8fd8a344e7ca141
142.981166720124,-38.4848286064311,"687478030",node,18.75,pharmacy,,Timboon Pharmacy,,,,,,,,,,,,,,,,,,,,"15",Main Street,"3628",,66238861,4,2019/01/11 20:56:49+00,accb5e0eebc842a599a95356a3a22f81
,,"1068982179",way,9.375,doctors,,North Orange Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,122282136,1,2022/06/12 13:54:21+00,38abd6e7b4ab4ba6b5bb3403cbde1956
151.079261250573,-33.9698031386867,"9899772006",node,12.5,doctors,doctor,Mortdale Heritage Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,123849879,1,2022/07/20 12:37:21+00,e1d490d883304e7e9e218a7d385ff479
151.206030662912,-33.8735843384918,"9892668726",node,12.5,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,123709031,1,2022/07/17 06:23:09+00,2d895a4bae2b4cb4aee4c39c895fa55f
,,"634766991",way,21.875,pharmacy,pharmacy,Pharmacy 4 Less,,,,,,,,,,,yes,,,,,,,,,325A,Main Road East,,,137196740,4,2023/06/11 09:24:30+00,b0fb8b4740ff4d4a9c8b51ef7bfdf88c
,,"396486217",way,9.375,hospital,,Boddington Hospital,,,,,,,,,,,,,,,,,,,,,,,,66691281,2,2019/01/28 01:36:46+00,85cb19fa961f4d0a8d93821d891e8b39
151.179891781684,-33.7978646559742,"4750693629",node,25,dentist,,Bentleigh Dental Care,,,,,,"Mo-Fr 09:00-19:00; Sa-Su 09:00-17:00",,,,,,,,,,,,,,"1","Katherine St, Suite 205","2067",Chatswood,142252394,5,2023/10/07 00:51:55+00,9b3f87a89e7944eb89f998e341ae380f
150.670438784789,-33.7695847014,"7217830050",node,15.625,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,yes,,,,,,,,,,,,,81093368,1,2020/02/17 05:44:59+00,0eace713e7c6447e9f3bcdd549590dad
144.772328885428,-37.7694480065402,"6110271668",node,12.5,dentist,dentist,Dental Surgery,,,,,,,,,,,,,,,,,,,,,,,,65087378,1,2018/12/02 05:18:50+00,7596e48e30f04ae283a1f0cd4faf34a2
149.189103360553,-21.124407108691,"1636296344",node,9.375,doctors,,Fenner Medical,,,,,,,,,,,,,,,,,,,,,,,,10709097,1,2012/02/17 09:07:58+00,0ed0073a64a344a4bdc8c928bbdc05e9
153.028885055572,-27.4879384426535,"4459666492",node,21.875,,alternative,Herbs on the Hill,,,naturopathy,,,Mo-Fr 10:00-20:00,,,,,,,,,,,,,,"40",Annerley Road,,,143992672,5,2023/11/14 02:51:09+00,e07b492cf8264bef9f98414e9effa0f5
145.930058390331,-38.1622338798969,"9292138843",node,12.5,doctors,doctor,Victoria Street Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,114347641,1,2021/11/29 06:56:20+00,30613d1d868e4954a884a98320e556f2
145.123952154309,-38.1424127743673,"1172058788",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,87703711,2,2020/07/08 10:21:54+00,e313b840fcdd4600b584dc750d548065
138.601668580068,-34.8764328689163,"4382901026",node,12.5,pharmacy,pharmacy,National Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,81476091,3,2020/02/26 00:20:17+00,7763d28345bb4f6ebd404c8a0e94eecf
138.675535191433,-34.896212148749,"675445541",node,12.5,,alternative,Dr. Pete,,,chiropractic,,,,,,,,,,,,,,,,,,,,,93654180,6,2020/11/06 09:42:55+00,59952e84cb1e4a6588a08b1e2725a130
153.050685044622,-27.3059971643318,"454350474",node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,102396686,2,2021/04/06 10:06:50+00,98881f77d5414c3cb17e3d73f47b1e3f
,,"208532207",way,15.625,hospital,hospital,Port Macquarie Base Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,116134757,3,2022/01/14 06:51:58+00,5f9bcd635c634f4b99f48db656b46e0d
150.792874753187,-34.4941262185453,"1894451675",node,12.5,doctors,,Dapto Family Medical Centre,,,,,,,,,,,,yes,,,,,,,,,,,,61135362,4,2018/07/28 06:37:46+00,616b828f0349431ca3b589c1d1d66381
138.63154503574,-34.9215510611377,"6953423385",node,12.5,clinic,sample_collection,Australian Clinical Labs,,,,,,,,,,,,,,,,,,,,,,,,117788549,2,2022/02/23 21:30:01+00,00a09c7823bc4429b9ad4d561a24457f
145.459112778624,-37.7776623554693,"9630701566",node,21.875,dentist,dentist,Seville Dental,,,,,,,,,,,,,,,,,,,,547-567,Warburton Highway,"3139",,119223962,1,2022/04/02 05:36:19+00,8385e304d4a543b6bf9de7a4a8242246
,,"646106001",way,28.125,doctors,doctor,Hilltop Surgery,,,,,,"Mo 09:00-20:00; Tu-Fr 09:00-17:30; Sa 09:00-13:00",,,,,,yes,,,,,,,,"4",Vera Street,"2571",,79437895,7,2020/01/10 22:48:15+00,b6cd024c6eec4e84a26b6e950f014193
145.138195857648,-37.0185154805199,"489359423",node,25,hospital,hospital,Seymour Hospital,,,,,,,,,,,,,,,,,,,,"1",Brettoneaux Street,"3717",Seymour,143260318,5,2023/10/28 12:52:25+00,b6053b523c234a7d853f93397533446d
,,"584896816",way,9.375,,optometrist,OPSM,,,,,,,,,,,,,,,,,,,,,,,,134487041,3,2023/04/04 09:30:59+00,2abde2014f80488e91515e4ecc92a85b
153.04526614422,-27.5007961144836,"5695577754",node,21.875,dentist,dentist,AA Dental,,,,,,,,,,,,,,,,,,,,"62",Cleveland Street,"4120",,123799657,3,2022/07/19 09:59:30+00,66f7d4a171b5411299bf0100c71754ee
,,"1025359066",way,25,hospital,hospital,Narromine Health Service,,,,,,,,,,,,,yes,,,,,,,"128",Cathundril Street,"2821",,116684832,1,2022/01/27 22:39:50+00,1945fc6d16974754be2bea0688d322ed
149.845099182288,-36.6742941026935,"9697059504",node,25,dentist,dentist,Bega Dental Practice,,,dentist,,,,,,,,,,,,,,,,,"95",Carp Street,"2550",,143816983,4,2023/11/09 10:57:27+00,f82e2a3e1c5043b681f9d46e6b606728
